%OpenBCI Raw EXG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionBLE
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Marker Channel, Timestamp (Formatted)
82.0, 66.89185060746968, 35.211158082820475, 13.343963041901588, -6.062377828173339, -0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7632264133365972E9, 0.0, 2025-11-15 12:06:53.336
82.0, 252.12535551283509, 129.78200826235116, 154.6673025675118, 110.00167739670724, -0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7632264133365972E9, 0.0, 2025-11-15 12:06:53.336
0.0, -228.2741435454227, -146.8266023104079, -191.76150027802214, -141.91237376863137, -0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.763226413360408E9, 0.0, 2025-11-15 12:06:53.360
1.0, -449.2480023773387, 92.61301255272701, 3.1957445121370256, 1.9914967264048755, -0.03200000151991844, 0.17600000835955143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7632264133739247E9, 0.0, 2025-11-15 12:06:53.373
1.0, -672.0600220374763, -78.02366282558069, -103.82897251984105, -77.43649853253737, -0.03200000151991844, 0.17600000835955143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7632264133739247E9, 0.0, 2025-11-15 12:06:53.373
2.0, -758.6910646110773, -166.3900189786218, -200.90181576972827, -153.30036913370714, -0.03200000151991844, 0.17600000835955143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.76322641339056E9, 0.0, 2025-11-15 12:06:53.390
2.0, -533.4181907800958, 7.881839156616479, -68.77115033520386, -57.07648317376152, -0.03200000151991844, 0.17600000835955143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.76322641339056E9, 0.0, 2025-11-15 12:06:53.390
3.0, -550.7077482752502, 21.424016896169633, -22.35525198513642, -14.995128872338682, -0.03200000151991844, 0.17600000835955143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7632264133913074E9, 0.0, 2025-11-15 12:06:53.391
3.0, -764.2111569456756, -167.75882236240432, -190.97612128732726, -142.62295476021245, -0.03200000151991844, 0.17600000835955143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7632264133913074E9, 0.0, 2025-11-15 12:06:53.391
4.0, -649.5046854047105, -85.99338963115588, -149.3136357809417, -122.34895710041746, -0.03200000151991844, 0.17600000835955143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7632264134037127E9, 0.0, 2025-11-15 12:06:53.403
4.0, -454.68581691291183, 97.0672333999537, 25.736121545080096, 26.00913424184546, -0.03200000151991844, 0.17600000835955143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7632264134037127E9, 0.0, 2025-11-15 12:06:53.403
5.0, -236.23639055108652, -132.31205058237538, -147.85133489826694, -110.16062314482406, -0.03200000151991844, 0.17600000835955143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7632264134193437E9, 0.0, 2025-11-15 12:06:53.419
5.0, -247.96097691217437, -157.85930717969313, -197.67802200792357, -154.16054612351581, -0.03200000151991844, 0.17600000835955143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7632264134193437E9, 0.0, 2025-11-15 12:06:53.419
6.0, -459.57386615499854, 75.76102335238829, -7.148818765301257, -3.461277408991009, -0.03200000151991844, 0.17600000835955143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7632264134200504E9, 0.0, 2025-11-15 12:06:53.420
6.0, -666.0238235089928, -77.97504412615672, -106.60397828696296, -75.80590215185657, -0.03200000151991844, 0.17600000835955143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7632264134200504E9, 0.0, 2025-11-15 12:06:53.420
7.0, -747.1684328475967, -158.0163829778321, -187.8458250244148, -135.03095785016194, -0.03200000151991844, 0.17600000835955143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.763226413433752E9, 0.0, 2025-11-15 12:06:53.433
7.0, -571.8718421244994, -17.07825314765796, -94.67369742831215, -76.37810684507713, -0.03200000151991844, 0.17600000835955143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.763226413433752E9, 0.0, 2025-11-15 12:06:53.433
8.0, -562.0920037403703, 14.037714483682066, -26.906710231211036, -5.271388987544924, -0.03200000151991844, 0.17600000835955143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.763226413449483E9, 0.0, 2025-11-15 12:06:53.449
8.0, -761.5259087774903, -165.6532586873509, -196.97866071620956, -155.15909941168502, -0.03200000151991844, 0.17600000835955143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.763226413449483E9, 0.0, 2025-11-15 12:06:53.449
9.0, -639.4854934234172, -77.48885713191703, -145.76821062294766, -120.83429761836305, -0.03200000151991844, 0.17600000835955143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7632264134500623E9, 0.0, 2025-11-15 12:06:53.450
9.0, -448.4775829864666, 104.45353581244126, 28.612104611005634, 35.059692134615034, -0.03200000151991844, 0.17600000835955143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7632264134500623E9, 0.0, 2025-11-15 12:06:53.450
10.0, -259.64816427370533, 340.0504034711048, -171.07237372314557, -128.8227239237167, -0.03200000151991844, 0.17600000835955143, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 1.763226413480068E9, 0.0, 2025-11-15 12:06:53.480
10.0, -236.69265834568068, 340.80960316210985, -194.8843167410232, -150.06161577207968, -0.03200000151991844, 0.17600000835955143, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 1.763226413480068E9, 0.0, 2025-11-15 12:06:53.480
11.0, -449.12832557875663, 578.1698336498812, -0.30854174634441733, 12.410858002956957, -0.03200000151991844, 0.144000006839633, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7632264134808433E9, 0.0, 2025-11-15 12:06:53.480
11.0, -667.878813887015, 419.527017429471, -95.64233151683584, -53.568457015324384, -0.03200000151991844, 0.144000006839633, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7632264134808433E9, 0.0, 2025-11-15 12:06:53.480
12.0, -759.7494562985376, 325.1207228479907, -197.72664070734754, -144.54900323739275, -0.01600000075995922, 0.144000006839633, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 1.76322641348146E9, 0.0, 2025-11-15 12:06:53.481
12.0, -562.4173750365153, 489.9755128948018, -83.82798755681142, -65.30426307627931, -0.01600000075995922, 0.144000006839633, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 1.76322641348146E9, 0.0, 2025-11-15 12:06:53.481
13.0, -554.3204916324466, 513.9819307103753, -22.886317778844386, -3.8053482049144804, -0.01600000075995922, 0.144000006839633, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7632264135105276E9, 0.0, 2025-11-15 12:06:53.510
13.0, -754.7454701578245, 327.02433192543685, -194.11763725010678, -150.31966886902228, -0.01600000075995922, 0.144000006839633, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7632264135105276E9, 0.0, 2025-11-15 12:06:53.510
14.0, -650.9258473878726, 403.378129420802, -157.63865308230743, -125.72608676040545, -0.01600000075995922, 0.144000006839633, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 1.763226413511178E9, 0.0, 2025-11-15 12:06:53.511
14.0, -453.89669802226126, 583.4318728875369, 10.26415542839095, 21.59231239417568, -0.01600000075995922, 0.144000006839633, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 1.763226413511178E9, 0.0, 2025-11-15 12:06:53.511
15.0, -229.983277825173, 368.5858401330188, -144.48916483810171, -99.96191596565768, -0.01600000075995922, 0.144000006839633, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7632264135244827E9, 0.0, 2025-11-15 12:06:53.524
15.0, -241.36753329029307, 342.77305063884705, -189.97008819924667, -153.8725738269277, -0.01600000075995922, 0.144000006839633, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7632264135244827E9, 0.0, 2025-11-15 12:06:53.524
