%OpenBCI Raw EXG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionBLE
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Marker Channel, Timestamp (Formatted)
0.0, -225.56458602752537, -123.67662158468738, -164.45649070153013, -146.306756216567, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.763227593378598E9, 0.0, 2025-11-15 12:26:33.378
1.0, -213.12193887494504, -122.70050769625232, -168.3609462552704, -141.54960347292945, 0.0, 0.1600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7632275933792143E9, 0.0, 2025-11-15 12:26:33.379
1.0, -76.19672169722617, 1.931658327113837, -57.27843777136877, -13.962916484568268, 0.0, 0.1600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7632275933792143E9, 0.0, 2025-11-15 12:26:33.379
2.0, -196.92817206680775, -97.89001139020547, -133.03011137386784, -110.57575203990564, -0.04800000227987766, 0.1600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7632275933938854E9, 0.0, 2025-11-15 12:26:33.393
2.0, -241.14500924292952, -143.1988993533887, -179.0346207288094, -141.50472467346117, -0.04800000227987766, 0.1600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7632275933938854E9, 0.0, 2025-11-15 12:26:33.393
3.0, -118.95125799067318, -40.33669097209349, -99.75996136805043, -55.595482791308314, -0.04800000227987766, 0.1600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7632275933952994E9, 0.0, 2025-11-15 12:26:33.395
3.0, -128.75727567449212, -35.20180833293125, -80.67525189416483, -49.910834858659655, -0.04800000227987766, 0.1600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7632275933952994E9, 0.0, 2025-11-15 12:26:33.395
4.0, -223.5861789509654, -127.05001134471968, -169.34080004366115, -142.32002286380157, -0.04800000227987766, 0.1600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7632275934076595E9, 0.0, 2025-11-15 12:26:33.407
4.0, -171.79604436457157, -86.72267012251541, -140.70064618298784, -99.97687556548044, -0.04800000227987766, 0.1600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7632275934076595E9, 0.0, 2025-11-15 12:26:33.407
5.0, -90.53549812734127, -7.380692562554032, -59.110988749656826, -17.96086953720078, -0.04800000227987766, 0.1600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7632275934233155E9, 0.0, 2025-11-15 12:26:33.423
5.0, -206.621992751956, -112.30732571939006, -156.36334719741717, -132.27465158281848, -0.04800000227987766, 0.1600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7632275934233155E9, 0.0, 2025-11-15 12:26:33.423
6.0, -221.11410508025438, -116.87374356528744, -155.81732180388644, -122.61448999727145, -0.04800000227987766, 0.1600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7632275934240236E9, 0.0, 2025-11-15 12:26:33.424
6.0, -85.14630229119211, 5.791235081385821, -49.22269326681271, -0.9817237383686006, -0.04800000227987766, 0.1600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7632275934240236E9, 0.0, 2025-11-15 12:26:33.424
7.0, -182.76517093461007, -86.4646170255728, -122.2965985010378, -100.92681015422568, -0.04800000227987766, 0.1600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7632275934376516E9, 0.0, 2025-11-15 12:26:33.437
7.0, -237.28543248865753, -141.09333567833528, -174.59909938136116, -137.38709482224658, -0.04800000227987766, 0.1600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7632275934376516E9, 0.0, 2025-11-15 12:26:33.437
8.0, -110.24103099387139, -37.28493260825053, -84.9499575435184, -31.12157748127356, -0.04800000227987766, 0.1600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7632275934533205E9, 0.0, 2025-11-15 12:26:33.453
8.0, -140.46316253580153, -40.231973773334175, -81.7635627812706, -62.91446700459346, -0.04800000227987766, 0.1600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7632275934533205E9, 0.0, 2025-11-15 12:26:33.453
