%OpenBCI Raw EXG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionBLE
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Marker Channel, Timestamp (Formatted)
0.0, -219.38253140076995, -122.13578280294314, -145.48771812627092, -115.9238089765422, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7632262721751297E9, 0.0, 2025-11-15 12:04:32.175
1.0, -59.92815688997507, 15.12228547083214, -42.91722194151953, -38.39942279504612, 0.0, 0.20800000987946987, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7632262721886394E9, 0.0, 2025-11-15 12:04:32.188
1.0, 61.345578973181546, 136.5269178324379, 83.18098486447707, 69.55652932589874, 0.0, 0.20800000987946987, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7632262721886394E9, 0.0, 2025-11-15 12:04:32.188
2.0, 244.07896075816825, 359.84943383652717, -144.83697553398088, -123.41856848774478, -0.03200000151991844, 0.20800000987946987, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7632262722052963E9, 0.0, 2025-11-15 12:04:32.205
2.0, 339.3192530297674, 420.3871944192797, -104.77890710858628, -98.4360367837362, -0.03200000151991844, 0.20800000987946987, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7632262722052963E9, 0.0, 2025-11-15 12:04:32.205
3.0, 101.99081169161946, 655.4062475347891, 101.17364355130121, 91.00111567182466, -0.03200000151991844, 0.20800000987946987, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.763226272206017E9, 0.0, 2025-11-15 12:04:32.206
3.0, 301.4153669788502, 411.28801782708615, -93.26001524506137, -69.23115802975371, -0.03200000151991844, 0.20800000987946987, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.763226272206017E9, 0.0, 2025-11-15 12:04:32.206
4.0, 267.98066137498245, 366.8692260533571, -156.62888009427115, -138.8980144043453, -0.03200000151991844, 0.20800000987946987, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7632262722184024E9, 0.0, 2025-11-15 12:04:32.218
4.0, 28.374620963819325, 579.8340891301632, 22.71054248092696, 13.042901095468551, -0.03200000151991844, 0.20800000987946987, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7632262722184024E9, 0.0, 2025-11-15 12:04:32.218
5.0, -96.84470935259014, 487.99710581824183, -29.94724889518693, -25.754821044858545, -0.03200000151991844, 0.20800000987946987, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7632262722340608E9, 0.0, 2025-11-15 12:04:32.234
5.0, -239.86970335803926, 349.37397406063974, -160.69789124606177, -136.78123102942482, -0.03200000151991844, 0.20800000987946987, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7632262722340608E9, 0.0, 2025-11-15 12:04:32.234
6.0, -86.56746427435428, 479.54119201842695, -68.81602913467214, -64.58246238483116, -0.03200000151991844, 0.20800000987946987, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7632262722347803E9, 0.0, 2025-11-15 12:04:32.234
6.0, 24.339268911629915, 587.4485254399478, 56.44817998120561, 45.063924516085535, -0.03200000151991844, 0.20800000987946987, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7632262722347803E9, 0.0, 2025-11-15 12:04:32.234
7.0, 240.5410154000856, 830.9216224052943, -162.18637142842636, -139.6796534950845, -0.03200000151991844, 0.20800000987946987, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7632262722484016E9, 0.0, 2025-11-15 12:04:32.248
7.0, 327.8489798656665, 888.6918570208363, -131.50423219194636, -117.21407446125522, -0.03200000151991844, 0.20800000987946987, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7632262722484016E9, 0.0, 2025-11-15 12:04:32.248
8.0, 87.58471706230193, 1122.611379549373, 78.27423612261191, 65.52491717366502, -0.03200000151991844, 0.20800000987946987, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7632262722640607E9, 0.0, 2025-11-15 12:04:32.264
8.0, 296.8639087327756, 894.2904872545041, -99.52434767084196, -85.91485173208639, -0.03200000151991844, 0.20800000987946987, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7632262722640607E9, 0.0, 2025-11-15 12:04:32.264
9.0, 256.27103461371735, 845.0509644378908, -165.11845299368724, -149.58290857775137, -0.03200000151991844, 0.20800000987946987, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7632262722647812E9, 0.0, 2025-11-15 12:04:32.264
