# Experiment: OpenBCISession_2025-11-15_11-29-43
# Original file: OpenBCI-RAW-2025-11-15_12-05-27.txt
# Duration: 1.1 minutes
# Sample rate: 200 Hz
# Sample count: 13021
# Board: OpenBCI_GUI$BoardGanglionBLE
#
sample_index,eeg_ch0,eeg_ch1,eeg_ch2,eeg_ch3,timestamp_unix
44.0,-21.80361674167216,1.8587302779778838,29.73968444764614,20.5657098563388,2025-11-15 17:05:27.907229185
44.0,-234.23741402477026,-187.35776808019727,-137.00749497674406,-110.85811448656023,2025-11-15 17:05:27.907229185
0.0,-254.47962253494188,-162.47434372501448,-192.06069227447733,-164.16477850498632,2025-11-15 17:05:27.932207108
1.0,-89.50141578959301,-47.60331658599898,-108.54124646401033,-88.18123110523447,2025-11-15 17:05:27.945743561
1.0,-32.06777217006311,62.7162523069419,14.385525179561228,19.296013821382076,2025-11-15 17:05:27.945743561
2.0,-261.2151823551394,-142.50327796163037,-155.8285415037535,-117.44968815846369,2025-11-15 17:05:27.962368488
2.0,-221.17207352956757,-132.6710809781216,-164.69584429869428,-123.54572508623824,2025-11-15 17:05:27.962368488
3.0,-455.732988900505,96.11729881120846,25.13773755216971,20.006594812963158,2025-11-15 17:05:27.963118315
3.0,-667.3066091937944,-73.6442399774678,-93.07302024727687,-68.87212763400748,2025-11-15 17:05:27.963118315
4.0,-723.0161589337513,-146.46383201470599,-170.38423213129863,-130.77495170058683,2025-11-15 17:05:27.975488901
4.0,-525.8299337700009,22.71428238088265,-39.09878408676013,-23.757714468520135,2025-11-15 17:05:27.975488901
5.0,-569.874735548161,2.855413616169244,-30.83360518468544,-14.875452073756605,2025-11-15 17:05:27.991133451
5.0,-761.0808606827632,-161.5431086360477,-181.33465920155868,-147.39132720371708,2025-11-15 17:05:27.991133451
6.0,-613.4034311324358,-47.5584377865307,-83.32310106279328,-56.67257397854701,2025-11-15 17:05:27.991864681
6.0,-475.7788526630029,82.88553276797757,23.727795268874615,19.004301624838263,2025-11-15 17:05:27.991864681
7.0,-238.97773721860722,-127.91766813443974,-152.48507094336674,-119.51411293400452,2025-11-15 17:05:28.005521059
7.0,-205.14660221943632,-116.55959196900949,-157.6498727821745,-121.49999981047586,2025-11-15 17:05:28.005521059
8.0,-440.9454244757071,104.94720260659233,28.84023850830272,27.826725620310754,2025-11-15 17:05:28.021170855
8.0,-657.6539274081588,-61.66534041939303,-88.15879170550033,-59.0100114508532,2025-11-15 17:05:28.021170855
9.0,-736.225485577248,-147.4960444024764,-174.8384529785253,-135.9360136394389,2025-11-15 17:05:28.021878481
9.0,-521.6449857195839,31.076698681805283,-37.19143510935828,-26.207348939497024,2025-11-15 17:05:28.021878481
10.0,-567.2717651790008,19.07161982404068,-16.838899550493807,-2.7095575178973377,2025-11-15 17:05:28.035583973
10.0,-740.2757972292602,-142.26392436446622,-162.53418212430552,-122.06472470378503,2025-11-15 17:05:28.035583973
11.0,-598.3166747111827,-36.7015082151629,-85.63435923540965,-72.30535579333082,2025-11-15 17:05:28.051163197
11.0,-460.66591694206,109.37150425417349,54.6754674022086,55.85727578820661,2025-11-15 17:05:28.051163197
12.0,-235.06580186495557,-123.61678318539634,-140.61088858405128,-104.73028840916231,2025-11-15 17:05:28.051870584
12.0,-205.5579912145622,-111.4770679292269,-148.9733048849739,-115.1833087853156,2025-11-15 17:05:28.051870584
13.0,-425.267763861455,122.20684090210125,54.98213919857517,48.94594067009166,2025-11-15 17:05:28.065539122
13.0,-660.9749585688114,-63.35577519936487,-81.90193907963112,-56.45565978111699,2025-11-15 17:05:28.065539122
14.0,-717.5185059988871,-124.46200057538226,-149.14534028293565,-107.28090017894283,2025-11-15 17:05:28.081163883
