# Experiment: OpenBCISession_2025-11-03_16-09-29
# Original file: OpenBCI-RAW-2025-11-03_16-53-41.txt
# Duration: 1.3 minutes
# Sample rate: 200 Hz
# Sample count: 15419
# Board: OpenBCI_GUI$BoardGanglionBLE
#
sample_index,eeg_ch0,eeg_ch1,eeg_ch2,eeg_ch3,timestamp_unix
86.0,234.91059601679444,-76.63428999204189,232.93218894023448,-0.2056944975629449,2025-11-03 21:53:55.518261909
86.0,197.04036906547844,-107.93725262116641,194.01105010136962,-33.13925350736827,2025-11-03 21:53:55.518261909
87.0,278.0877410052344,-37.69071175344288,273.80929545592517,38.838861039839685,2025-11-03 21:53:55.518939495
87.0,283.278722143732,-31.527356626465917,278.88433969579637,38.74536354094744,2025-11-03 21:53:55.518939495
88.0,180.0537434667349,-131.72301633935422,168.96120019815862,-74.52124651707709,2025-11-03 21:53:55.532581090
88.0,231.7429007543251,-82.84252391848713,221.86582497134805,-21.122954949736595,2025-11-03 21:53:55.532581090
89.0,339.818529673852,13.919907635077834,331.13822187669575,88.86002294719219,2025-11-03 21:53:55.548328400
89.0,208.88463222514838,-96.31738345883787,209.96546331234276,-23.3818545229733,2025-11-03 21:53:55.548328400
90.0,201.56190811190754,-113.83507485128939,192.14484002348036,-44.444971073418856,2025-11-03 21:53:55.548973083
90.0,322.06148468423635,-7.375082712620497,306.24544777162373,62.149657463654876,2025-11-03 21:53:55.548973083
91.0,240.56906464975327,-69.8089725729078,241.14500924292952,-2.0307656759396195,2025-11-03 21:53:55.562514305
91.0,202.60908009950072,-105.10614835470915,200.06968802958727,-36.75199686456472,2025-11-03 21:53:55.562514305
92.0,279.44158478919417,-44.426271573640406,267.7095186281949,34.6090341899544,2025-11-03 21:53:55.578523159
92.0,282.7252169502899,-28.99544435646385,280.5710345758125,39.36244703363627,2025-11-03 21:53:55.578523159
93.0,208.00949563551694,-102.66025378368795,206.248002756387,-19.72797226626426,2025-11-03 21:53:55.578994751
93.0,220.17165029142052,-90.84964972361922,219.54334709886461,-18.05623698607087,2025-11-03 21:53:55.578994751
94.0,319.327617816627,-3.3247710606083274,314.334851375781,74.7007617149502,2025-11-03 21:53:55.592501163
94.0,210.9864560002461,-98.17237383686006,214.8086337549612,-19.443739869631827,2025-11-03 21:53:55.592501163
95.0,199.04869534168392,-110.33826839271933,188.63307396508753,-51.748995686881244,2025-11-03 21:53:55.608300686
95.0,316.72464744746685,-12.652081550098956,301.09560553263873,52.82982677407563,2025-11-03 21:53:55.608300686
96.0,243.03365872055292,-72.59519803989679,227.90202349983156,-16.642554802820086,2025-11-03 21:53:55.608976364
96.0,190.35716784466058,-125.41006521414965,174.0063252383843,-64.23652163892984,2025-11-03 21:53:55.608976364
97.0,279.0488952938467,-53.16641777008772,254.33189648669213,14.252758731134236,2025-11-03 21:53:55.622493744
97.0,290.08907996304333,-31.78914962336421,281.89869906008244,38.408772544935346,2025-11-03 21:53:55.622493744
98.0,195.14049988798797,-113.3114888574928,191.56515553034842,-44.67310497071594,2025-11-03 21:53:55.638273716
98.0,222.28469376638532,-94.4175142813474,216.14751793909818,-16.399461305700243,2025-11-03 21:53:55.638273716
99.0,328.69980710558593,7.487279711291194,324.75795255228877,90.12410913221538,2025-11-03 21:53:55.638956547
99.0,218.16706391517073,-92.20723340753466,217.8416926190257,-17.25589839555323,2025-11-03 21:53:55.638956547
100.0,195.0881412886083,-123.52141573652625,184.44064611475915,-63.23048855084926,2025-11-03 21:53:55.653314829
100.0,314.53306607343256,-16.10026930924505,297.0714731803164,54.105132658965886,2025-11-03 21:53:55.653314829
0.0,259.0441704308614,-53.671304264105856,252.66016120649874,9.912604832556099,2025-11-03 21:53:55.653947592
1.0,208.63031902816147,-103.46059237420559,198.14737945236266,-46.44020769977942,2025-11-03 21:53:55.667494297
1.0,269.4560519075021,-53.20755666960031,257.32007655128837,12.777368198614568,2025-11-03 21:53:55.667494297
2.0,281.27039586752653,-39.02585603762418,269.56076910626143,24.270080762449652,2025-11-03 21:53:55.683217525
2.0,198.43535174895078,-109.72492479998618,196.82345486804843,-39.57749128108844,2025-11-03 21:53:55.683217525
3.0,233.62033053208143,-88.90490174666047,221.55915317498147,-15.372858767863363,2025-11-03 21:53:55.683930874
3.0,326.1454554358497,-0.24683339707553387,318.50109992641956,80.61541349487379,2025-11-03 21:53:55.683930874
4.0,209.576513716951,-91.70608681347221,211.01637519989163,-12.107926106546074,2025-11-03 21:53:55.697747946
4.0,187.87761417403817,-133.62662541680038,172.0428777616471,-66.43745276285335,2025-11-03 21:53:55.697747946
5.0,295.9158440940082,-36.72955746483058,276.26266982685775,36.15922272158787,2025-11-03 21:53:55.713207006
5.0,242.03510543238372,-78.51171976979822,225.91613662336022,-12.29492110433057,2025-11-03 21:53:55.713207006
6.0,194.62065379414707,-126.913504996337,168.62086930219084,-73.10569438384846,2025-11-03 21:53:55.713921309
6.0,252.21511311177164,-76.90730268880725,226.98948791064322,-11.44222391443327,2025-11-03 21:53:55.713921309
7.0,275.73908383306116,-53.41699106711894,250.48353943228722,6.25498267589137,2025-11-03 21:53:55.727626801
7.0,199.55358183570206,-117.66847230587155,185.36814130377024,-44.75725271971896,2025-11-03 21:53:55.727626801
8.0,224.04618664551526,-95.13183517288417,207.06704084668308,-25.676283145789057,2025-11-03 21:53:55.743265152
8.0,317.820438134484,-3.5229857582598925,305.23941468354315,72.9411387857981,2025-11-03 21:53:55.743265152
9.0,226.26768721919507,-79.1101037627086,220.69149638526142,-20.055213512387127,2025-11-03 21:53:55.743921280
9.0,218.27178111393005,-92.66350120212883,209.64757181610912,-30.83734508464113,2025-11-03 21:53:55.743921280
10.0,326.7550591286272,-1.9671873766928911,309.15882983710617,61.934613216202706,2025-11-03 21:53:55.757592916
10.0,245.99191958550364,-62.05242006480694,249.0436779493466,9.172104641329497,2025-11-03 21:53:55.757592916
11.0,185.52147720195353,-123.89166583213955,182.8287492338568,-59.64205454336479,2025-11-03 21:53:55.773216724
11.0,267.73195802792907,-55.99752203654498,249.44010734464973,13.49916889006272,2025-11-03 21:53:55.773216724
