# Experiment: OpenBCISession_2025-11-03_16-09-29
# Original file: OpenBCI-RAW-2025-11-03_16-46-42.txt
# Duration: 1.1 minutes
# Sample rate: 200 Hz
# Sample count: 13176
# Board: OpenBCI_GUI$BoardGanglionBLE
#
sample_index,eeg_ch0,eeg_ch1,eeg_ch2,eeg_ch3,timestamp_unix
4.0,134.08289321139455,117.313181810081,128.56654077675194,127.08554039429873,2025-11-03 21:46:42.026320457
4.0,212.55160413170233,61.58867247030139,261.6265713502653,11.141161968000233,2025-11-03 21:46:42.026320457
0.0,316.93595179496333,-11.997599057853222,282.5700111021288,40.86027696589008,2025-11-03 21:46:42.049514771
1.0,262.3558518416248,-69.29660627897829,222.02851061942056,-27.703308921772987,2025-11-03 21:46:42.062841177
1.0,333.04370090411976,-12.435167352668941,289.1971138236113,48.20918037882075,2025-11-03 21:46:42.062841177
2.0,340.71423571323976,7.390042312443256,314.37786022527143,80.40971899731085,2025-11-03 21:46:42.079543114
2.0,320.0924273575656,-16.44808000512421,282.9963596970774,49.540584763046354,2025-11-03 21:46:42.079543114
3.0,261.0319272573106,-72.06039234623313,228.37138094427064,-19.08657942386344,2025-11-03 21:46:42.080276251
3.0,367.1927273995243,22.727372030727565,332.23962241364643,89.48645618977025,2025-11-03 21:46:42.080276251
4.0,302.6158748646267,-23.034043827094138,280.7374601238407,40.5573450694792,2025-11-03 21:46:42.092656851
4.0,272.1020311261527,-49.77432851027697,251.5774601693265,1.2622162350453436,2025-11-03 21:46:42.092656851
5.0,360.72270047618076,17.211019596084952,326.01268898742273,82.24600987555459,2025-11-03 21:46:42.108333826
5.0,329.8386066420935,6.0548980282619596,310.9857709654607,64.01773749152198,2025-11-03 21:46:42.108333826
6.0,286.788618252147,-27.693959171883762,278.35140395211056,34.67074253922328,2025-11-03 21:46:42.109027624
6.0,323.4994762171991,1.4323816830292344,311.572935258504,66.81892255833372,2025-11-03 21:46:42.109027624
7.0,347.9546820274554,29.163739854469895,342.15783709613606,98.3986377841793,2025-11-03 21:46:42.122766256
7.0,291.5008921963163,-20.94717965181917,283.6321426895447,47.061031092423946,2025-11-03 21:46:42.122766256
8.0,297.6492877234705,-23.127541325986385,288.43043433269486,53.03365132166073,2025-11-03 21:46:42.138317823
8.0,368.5278716837056,43.696991082280874,357.99257350852713,113.27221990795806,2025-11-03 21:46:42.138317823
9.0,283.92011498613283,-27.73509807139635,281.4517810153775,42.31883794860914,2025-11-03 21:46:42.139036894
9.0,278.4523812509142,-31.79662942327559,276.95268136868253,39.71586757944897,2025-11-03 21:46:42.139036894
10.0,344.16616337234154,18.85283567663282,338.3655785410665,98.8810848784633,2025-11-03 21:46:42.152679920
10.0,291.21665979968384,-17.409234293736517,299.51549780135974,67.31258935248479,2025-11-03 21:46:42.152679920
11.0,258.1484643914737,-56.40891103167087,255.68387032067403,10.787741422187537,2025-11-03 21:46:42.168334484
11.0,302.3877409673296,-22.794690229929984,296.7965905335732,56.25744508346543,2025-11-03 21:46:42.168334484
12.0,337.105232255999,14.533251227810979,336.20017646672204,99.27377437381074,2025-11-03 21:46:42.169049263
12.0,266.7726736892946,-50.885078797116876,263.5563597274013,30.066925693769008,2025-11-03 21:46:42.169049263
13.0,291.36251589795575,-29.44797225110233,281.964147309307,47.55469788657501,2025-11-03 21:46:42.182712078
13.0,341.4809152041562,9.054297792725265,322.67669822694734,84.96117724338546,2025-11-03 21:46:42.182712078
14.0,257.3331662011333,-53.98171596042812,251.8055940666236,24.449595960322767,2025-11-03 21:46:42.198358774
