%OpenBCI Raw EXG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionBLE
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Marker Channel, Timestamp (Formatted)
16.0, 48.083893730305135, 41.82330120448023, 43.715690582059324, 33.10933430772275, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7622073310519068E9, 0.0, 2025-11-03 17:02:11.051
16.0, 281.28348551737145, 100.31533651147038, -182.90728713292629, 21.30994994752109, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7622073310519068E9, 0.0, 2025-11-03 17:02:11.051
0.0, 205.15595196932554, -90.09231998259202, 183.87405127147213, -35.95352822402492, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.762207331076554E9, 0.0, 2025-11-03 17:02:11.076
1.0, 235.79695230629295, -63.29219690011814, 214.750665305648, -5.593020383734256, 0.0, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7622073310900257E9, 0.0, 2025-11-03 17:02:11.090
1.0, 192.80680231563747, -102.41155043663457, 172.9872025004588, -42.19916115002707, 0.0, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7622073310900257E9, 0.0, 2025-11-03 17:02:11.090
2.0, 217.0637934282422, -81.12777978880331, 189.2146284081973, -43.919515129644424, -0.03200000151991844, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7622073311066904E9, 0.0, 2025-11-03 17:02:11.106
2.0, 229.35310468263924, -67.11811455478892, 216.897367880214, 11.689057311508805, -0.03200000151991844, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7622073311066904E9, 0.0, 2025-11-03 17:02:11.106
3.0, 232.39364334661514, -58.766917953733355, 222.85876840958372, 9.101046542171389, -0.03200000151991844, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.762207331107424E9, 0.0, 2025-11-03 17:02:11.107
3.0, 184.39576731529087, -108.03635996999219, 177.60597894573584, -31.084178481716663, -0.03200000151991844, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.762207331107424E9, 0.0, 2025-11-03 17:02:11.107
4.0, 194.9086260907352, -98.75766817992553, 178.4736357354559, -50.13148895604536, -0.03200000151991844, -0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7622073311198223E9, 0.0, 2025-11-03 17:02:11.119
