6.000000	222.013551	-79.553282	194.383170	-14.262108	-0.032000	0.032000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.647018	0.000000
6.000000	204.802531	-87.829681	188.014121	-14.299507	-0.032000	0.032000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.647018	0.000000
7.000000	188.346972	-97.964809	174.266248	-32.254767	-0.032000	0.032000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.659304	0.000000
7.000000	220.412874	-77.122347	196.836545	-14.022755	-0.032000	0.032000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.659304	0.000000
8.000000	225.551496	-71.037530	207.988926	-6.456937	-0.032000	0.032000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.674943	0.000000
8.000000	207.577537	-83.237083	189.382924	-17.463463	-0.032000	0.032000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.674943	0.000000
9.000000	200.531566	-87.616506	181.854505	-30.152943	-0.032000	0.032000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.675672	0.000000
9.000000	237.403239	-65.128488	208.576090	-0.776029	-0.032000	0.032000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.675672	0.000000
10.000000	213.497799	-78.438792	194.996514	-2.096214	-0.032000	0.032000	0.528000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.689250	0.000000
10.000000	194.394390	-94.486702	177.037514	-34.940015	-0.032000	0.032000	0.528000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.689250	0.000000
11.000000	232.743324	-63.079023	208.576090	5.765056	-0.032000	0.048000	0.528000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.704895	0.000000
11.000000	207.786972	-81.468111	194.297152	-9.202024	-0.032000	0.048000	0.528000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.704895	0.000000
12.000000	200.363270	-92.773828	184.943663	-21.510035	-0.064000	0.048000	0.528000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.705588	0.000000
12.000000	216.186787	-74.919546	203.112097	7.575167	-0.064000	0.048000	0.528000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.705588	0.000000
13.000000	218.774798	-77.133567	205.374736	-4.946018	-0.064000	0.048000	0.528000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.719230	0.000000
13.000000	224.713759	-69.272297	202.595990	0.334721	-0.064000	0.048000	0.528000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.719230	0.000000
14.000000	202.102324	-93.877099	183.915190	-24.711389	-0.064000	0.048000	0.528000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.734919	0.000000
14.000000	233.569842	-62.465679	217.204040	8.607380	-0.064000	0.048000	0.528000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.734919	0.000000
15.000000	191.982154	-95.586233	180.059353	-31.708742	-0.064000	0.048000	0.528000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.735596	0.000000
15.000000	200.243593	-94.202470	180.818553	-26.024094	-0.064000	0.048000	0.528000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.735596	0.000000
16.000000	234.452458	-66.979738	213.004132	1.797022	-0.064000	0.048000	0.528000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.749266	0.000000
16.000000	211.597930	-87.956837	192.849811	-15.140985	-0.064000	0.048000	0.528000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.749266	0.000000
17.000000	185.179276	-106.959269	165.017476	-38.148849	-0.064000	0.048000	0.528000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.764916	0.000000
17.000000	206.040438	-89.796868	186.806133	-16.199377	-0.064000	0.048000	0.528000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.764916	0.000000
18.000000	229.354975	-65.102308	211.784925	11.468403	-0.064000	0.048000	0.528000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.765597	0.000000
18.000000	203.228034	-90.133459	182.419230	-20.414244	-0.064000	0.048000	0.528000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.765597	0.000000
19.000000	194.476668	-101.412997	177.519961	-27.329319	-0.064000	0.048000	0.528000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.779248	0.000000
19.000000	228.532197	-64.892874	210.221646	6.569134	-0.064000	0.048000	0.528000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.779248	0.000000
20.000000	213.381862	-74.291243	200.340831	-1.755883	-0.064000	0.048000	0.784000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.794899	0.000000
20.000000	182.729642	-107.692289	171.865233	-32.303386	-0.064000	0.048000	0.784000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.794899	0.000000
21.000000	223.165440	-75.117761	201.978907	-5.529442	-0.064000	0.064000	0.784000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.795586	0.000000
21.000000	207.106310	-82.346987	192.109311	-14.363086	-0.064000	0.064000	0.784000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.795586	0.000000
22.000000	196.440115	-94.954190	176.917837	-29.950989	-0.064000	0.064000	0.784000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.809267	0.000000
22.000000	203.527226	-93.798561	182.931596	-23.357545	-0.064000	0.064000	0.784000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.809267	0.000000
23.000000	227.709419	-63.471712	208.564871	1.826941	-0.064000	0.064000	0.784000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.824877	0.000000
23.000000	206.163855	-87.825941	184.771627	-20.780754	-0.064000	0.064000	0.784000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.824877	0.000000
24.000000	200.445548	-90.054921	183.915190	-27.512574	-0.064000	0.064000	0.784000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.825593	0.000000
24.000000	215.805317	-73.662939	201.945248	-10.937337	-0.064000	0.064000	0.784000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.825593	0.000000
25.000000	188.765840	-101.151204	174.165271	-35.145710	-0.064000	0.064000	0.784000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.839238	0.000000
25.000000	204.795052	-87.882039	186.117991	-16.962316	-0.064000	0.064000	0.784000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.839238	0.000000
26.000000	237.455598	-63.108942	215.427587	10.798961	-0.064000	0.064000	0.784000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.855012	0.000000
26.000000	211.646548	-78.797822	197.722901	-6.565394	-0.064000	0.064000	0.784000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.855012	0.000000
27.000000	189.330565	-95.070127	180.253828	-26.035314	-0.064000	0.064000	0.784000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.855614	0.000000
27.000000	214.339276	-84.486210	192.756314	-14.692197	-0.064000	0.064000	0.784000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.855614	0.000000
28.000000	225.364501	-67.394867	208.299338	0.611474	-0.064000	0.064000	0.784000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.869223	0.000000
28.000000	192.217768	-96.812920	174.247549	-32.363224	-0.064000	0.064000	0.784000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.869223	0.000000
29.000000	198.018353	-98.656691	169.841947	-35.568319	-0.064000	0.064000	0.784000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.884913	0.000000
29.000000	226.464032	-71.362901	205.221400	0.880746	-0.064000	0.064000	0.784000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.884913	0.000000
30.000000	208.336737	-81.617707	188.328272	-16.599546	-0.064000	0.064000	0.912000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.885615	0.000000
30.000000	201.560038	-91.087133	178.612012	-29.001054	-0.064000	0.064000	0.912000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.885615	0.000000
31.000000	246.259322	-49.563024	214.036344	1.819461	-0.064000	0.064000	0.912000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.899278	0.000000
31.000000	219.107649	-79.156853	187.965502	-23.645517	-0.064000	0.064000	0.912000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.899278	0.000000
32.000000	199.693828	-100.795914	163.910465	-44.443101	-0.064000	0.064000	0.912000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.915125	0.000000
32.000000	214.496352	-82.216091	190.695629	-21.050027	-0.064000	0.064000	0.912000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.915125	0.000000
33.000000	217.880962	-75.918099	192.846071	-11.285148	-0.064000	0.064000	0.912000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.915619	0.000000
33.000000	190.183262	-98.828726	174.673897	-33.051366	-0.064000	0.064000	0.912000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.915619	0.000000
34.000000	205.243840	-89.591173	184.431296	-28.608365	-0.064000	0.064000	0.912000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.929341	0.000000
34.000000	233.323008	-66.100862	206.549065	-2.948911	-0.064000	0.064000	0.912000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.929341	0.000000
35.000000	203.418768	-89.004009	179.408611	-25.792220	-0.064000	0.064000	0.912000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.944903	0.000000
35.000000	208.243239	-88.906772	178.608272	-24.558053	-0.064000	0.064000	0.912000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.944903	0.000000
36.000000	218.946833	-76.856814	197.700461	-8.035175	-0.064000	0.064000	0.912000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.945582	0.000000
36.000000	210.053351	-87.504309	183.268187	-28.653244	-0.064000	0.064000	0.912000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.945582	0.000000
37.000000	214.099923	-82.272189	188.758361	-21.566133	-0.064000	0.064000	0.912000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.959256	0.000000
37.000000	201.283286	-93.693844	172.946064	-34.532366	-0.064000	0.064000	0.912000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.959256	0.000000
38.000000	223.539430	-72.196899	195.183509	-10.664325	-0.064000	0.064000	0.912000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.975018	0.000000
38.000000	199.458214	-94.894352	172.474836	-34.304232	-0.064000	0.064000	0.912000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.975018	0.000000
39.000000	213.015352	-79.272789	187.183863	-19.019261	-0.064000	0.064000	0.912000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.975615	0.000000
39.000000	242.523162	-55.849796	210.894828	4.549588	-0.064000	0.064000	0.912000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.975615	0.000000
40.000000	207.599977	-85.754036	186.005794	-24.056906	-0.064000	0.064000	0.976000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.989214	0.000000
40.000000	206.234913	-88.420585	180.437083	-34.958715	-0.064000	0.064000	0.976000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207456.989214	0.000000
41.000000	245.634759	-55.367349	215.666941	3.341601	-0.064000	0.064000	0.976000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.005153	0.000000
41.000000	226.415413	-67.398607	204.682855	-9.392759	-0.064000	0.064000	0.976000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.005153	0.000000
42.000000	203.602024	-85.585741	183.111112	-25.040500	-0.064000	0.064000	0.976000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.005612	0.000000
42.000000	212.734859	-87.994236	182.108818	-29.210489	-0.064000	0.064000	0.976000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.005612	0.000000
43.000000	225.854428	-71.003871	205.644009	-5.177891	-0.064000	0.064000	0.976000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.019284	0.000000
43.000000	191.110758	-99.827280	171.794174	-33.257060	-0.064000	0.064000	0.976000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.019284	0.000000
44.000000	194.850658	-99.266295	175.773428	-28.294213	-0.064000	0.064000	0.976000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.034922	0.000000
44.000000	235.944678	-68.733751	206.036698	-9.568534	-0.064000	0.064000	0.976000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.034922	0.000000
45.000000	209.735459	-83.558715	190.905063	-17.179230	-0.064000	0.064000	0.976000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.035606	0.000000
45.000000	190.834005	-103.290427	169.752189	-37.786079	-0.064000	0.064000	0.976000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.035606	0.000000
46.000000	214.702047	-82.687318	189.951389	-20.717176	-0.064000	0.064000	0.976000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.049889	0.000000
46.000000	217.585509	-75.682485	192.995667	-19.793421	-0.064000	0.064000	0.976000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.049889	0.000000
47.000000	192.584278	-98.593113	176.944017	-33.305679	-0.064000	0.064000	0.976000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.064948	0.000000
47.000000	204.106910	-92.800008	182.408010	-23.851212	-0.064000	0.064000	0.976000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.064948	0.000000
48.000000	217.032004	-75.446872	201.481500	-2.780616	-0.064000	0.064000	0.976000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.065582	0.000000
48.000000	196.582231	-97.766595	175.376999	-32.763394	-0.064000	0.064000	0.976000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.065582	0.000000
49.000000	210.206687	-85.121993	191.308972	-16.143278	-0.064000	0.064000	0.976000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.079378	0.000000
49.000000	219.320823	-77.365440	201.077591	-0.226264	-0.064000	0.064000	0.976000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.079378	0.000000
50.000000	206.444348	-84.961177	186.678976	-25.698723	-0.064000	0.064000	1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.094867	0.000000
50.000000	200.658722	-91.719176	180.366025	-27.097445	-0.064000	0.064000	1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.094867	0.000000
51.000000	222.623155	-74.235144	197.468588	-10.488549	-0.064000	0.064000	1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.095588	0.000000
51.000000	218.326010	-70.532643	204.387403	-4.519669	-0.064000	0.064000	1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.095588	0.000000
52.000000	202.195821	-92.717730	177.508742	-27.957622	-0.064000	0.064000	1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.109214	0.000000
52.000000	220.532551	-78.203178	188.642424	-12.721270	-0.064000	0.064000	1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.109214	0.000000
53.000000	227.099815	-68.980585	202.801685	-4.280315	-0.064000	0.064000	1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.124922	0.000000
53.000000	185.456029	-103.634498	171.098553	-33.227141	-0.064000	0.064000	1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.124922	0.000000
54.000000	200.520346	-93.132859	180.848472	-26.136291	-0.064000	0.064000	1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.125638	0.000000
54.000000	251.895352	-51.189881	229.889780	21.640931	-0.064000	0.064000	1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.125638	0.000000
55.000000	187.094105	-102.725702	172.575814	-28.563486	-0.064000	0.064000	1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.139409	0.000000
55.000000	206.085317	-86.427218	185.964655	-17.908511	-0.064000	0.064000	1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.139409	0.000000
56.000000	227.537383	-74.837268	201.975167	-3.487457	-0.064000	0.064000	1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.155049	0.000000
56.000000	210.595636	-84.086041	186.720115	-17.844933	-0.064000	0.064000	1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.155049	0.000000
57.000000	204.062031	-87.575367	185.568226	-21.498815	-0.064000	0.064000	1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.155664	0.000000
57.000000	214.694567	-78.637006	191.944755	-17.396145	-0.064000	0.064000	1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.155664	0.000000
58.000000	227.686979	-70.274590	202.547372	-3.861447	-0.064000	0.064000	1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.169230	0.000000
58.000000	222.881208	-74.048149	194.570165	-9.946264	-0.064000	0.064000	1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.169230	0.000000
59.000000	221.231912	-78.255537	195.845471	-7.096460	-0.064000	0.064000	1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.184933	0.000000
59.000000	218.284871	-77.664632	193.145263	-9.680731	-0.064000	0.064000	1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.184933	0.000000
60.000000	207.349403	-84.572228	187.995421	-18.271281	-0.064000	0.064000	1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.185634	0.000000
60.000000	189.734475	-100.623878	169.785848	-37.838438	-0.064000	0.064000	1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.185634	0.000000
61.000000	211.784925	-82.907972	186.159130	-23.529581	-0.064000	0.064000	1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.199542	0.000000
61.000000	212.850796	-80.245163	189.128611	-17.362486	-0.064000	0.064000	1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.199542	0.000000
62.000000	194.244794	-93.028141	173.716483	-29.539600	-0.064000	0.064000	1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.214943	0.000000
62.000000	208.800484	-84.826541	186.764994	-18.065587	-0.064000	0.064000	1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.214943	0.000000
63.000000	236.681439	-62.518038	209.137075	2.503863	-0.064000	0.064000	1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.215932	0.000000
63.000000	198.179169	-95.548834	181.495475	-24.307480	-0.064000	0.064000	1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.215932	0.000000
64.000000	207.143709	-85.604440	187.707449	-23.484702	-0.064000	0.064000	1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.229203	0.000000
64.000000	245.885332	-51.096383	220.229619	11.027095	-0.064000	0.064000	1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.229203	0.000000
65.000000	204.630496	-87.291135	186.910850	-25.436930	-0.064000	0.064000	1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.244919	0.000000
65.000000	197.565825	-94.180031	174.602839	-28.499908	-0.064000	0.064000	1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.244919	0.000000
66.000000	223.812443	-76.217291	191.836298	-12.261262	-0.064000	0.064000	1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.245640	0.000000
66.000000	228.793990	-69.006764	196.900123	-8.517622	-0.064000	0.064000	1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.245640	0.000000
67.000000	205.673928	-84.149619	182.153697	-24.887164	-0.064000	0.064000	1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.259214	0.000000
67.000000	212.278591	-78.341554	193.549172	-11.857353	-0.064000	0.064000	1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.259214	0.000000
68.000000	214.111142	-75.974198	195.643516	-10.028542	-0.064000	0.064000	1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.275504	0.000000
68.000000	198.717714	-90.301754	178.058507	-25.328472	-0.064000	0.064000	1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.275504	0.000000
69.000000	208.370396	-83.603594	186.129211	-20.941570	-0.064000	0.064000	1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.275664	0.000000
69.000000	231.224925	-66.553390	207.315744	-4.328934	-0.064000	0.064000	1.008000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.275664	0.000000
70.000000	220.607349	-68.445779	202.184601	-7.305895	-0.064000	0.064000	1.024000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.289203	0.000000
70.000000	219.388141	-69.530350	201.848010	-5.492043	-0.064000	0.064000	1.024000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.289203	0.000000
71.000000	223.659107	-72.417553	202.442655	-7.436791	-0.064000	0.064000	1.024000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.305002	0.000000
71.000000	193.511773	-96.450150	177.564840	-34.696922	-0.064000	0.064000	1.024000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.305002	0.000000
72.000000	187.146464	-105.496968	169.378199	-39.259600	-0.064000	0.064000	1.024000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.305643	0.000000
72.000000	206.885656	-88.813274	184.749188	-17.934690	-0.064000	0.064000	1.024000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.305643	0.000000
73.000000	231.827049	-66.564609	206.788418	-3.304202	-0.064000	0.064000	1.024000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.319264	0.000000
73.000000	193.665109	-100.152651	170.952697	-31.043040	-0.064000	0.064000	1.024000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.319264	0.000000
74.000000	196.043686	-101.083886	168.390865	-33.870404	-0.064000	0.064000	1.024000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.335129	0.000000
74.000000	227.541123	-67.634221	197.977214	-9.284302	-0.064000	0.064000	1.024000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.335129	0.000000
75.000000	213.583817	-84.291735	179.326333	-18.839746	-0.064000	0.064000	1.024000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.335664	0.000000
75.000000	203.983493	-93.910758	180.021954	-21.371658	-0.064000	0.064000	1.024000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.335664	0.000000
76.000000	215.259292	-77.047549	201.653536	-11.135552	-0.064000	0.064000	1.024000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.349194	0.000000
76.000000	208.246979	-80.405979	196.103524	-12.934444	-0.064000	0.064000	1.024000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.349194	0.000000
77.000000	187.423216	-103.088472	169.841947	-37.759900	-0.064000	0.064000	1.024000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.365022	0.000000
77.000000	212.338430	-84.183278	185.856198	-24.860985	-0.064000	0.064000	1.024000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.365022	0.000000
78.000000	243.555375	-48.676668	222.997145	10.611966	-0.064000	0.064000	1.024000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.365645	0.000000
78.000000	209.522285	-84.321654	185.227895	-23.854952	-0.064000	0.064000	1.024000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.365645	0.000000
79.000000	200.726040	-95.126225	174.520561	-35.942309	-0.064000	0.064000	1.024000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.379532	0.000000
79.000000	211.403455	-76.366887	194.319592	-19.310973	-0.064000	0.064000	1.024000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.379532	0.000000
80.000000	198.474621	-86.483317	185.848718	-29.924809	-0.064000	0.064000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.395064	0.000000
80.000000	197.879977	-88.895552	186.548080	-26.472882	-0.064000	0.064000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.395064	0.000000
81.000000	229.676606	-71.617214	207.240946	-7.410612	-0.064000	0.064000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.395646	0.000000
81.000000	212.962993	-74.852228	202.809165	-9.538615	-0.064000	0.064000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.395646	0.000000
82.000000	207.532658	-82.317068	191.619384	-17.927210	-0.064000	0.064000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.409334	0.000000
82.000000	204.989526	-92.493336	184.154544	-27.131104	-0.064000	0.064000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.409334	0.000000
83.000000	210.109449	-84.542308	188.601285	-21.693290	-0.064000	0.064000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.424926	0.000000
83.000000	190.276760	-91.472343	177.935090	-30.081885	-0.064000	0.064000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.424926	0.000000
84.000000	201.683455	-89.119946	185.710342	-29.356345	-0.064000	0.064000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.425629	0.000000
84.000000	254.617999	-39.981400	236.797376	20.750835	-0.064000	0.064000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.425629	0.000000
85.000000	200.295952	-87.971797	186.581739	-29.034713	-0.064000	0.064000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.439264	0.000000
85.000000	183.986248	-97.796514	175.784648	-34.566025	-0.064000	0.064000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1762207457.439264	0.000000
