%OpenBCI Raw EXG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionBLE
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Marker Channel, Timestamp (Formatted)
73.0, 22.016791039146483, 19.110888773575425, 2.655328968539834, 6.376529424451292, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7622074565661843E9, 0.0, 2025-11-03 17:04:16.566
73.0, -202.4333048015833, 88.91986134648323, -197.22736406326294, 12.49874565191567, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7622074565661843E9, 0.0, 2025-11-03 17:04:16.566
0.0, 188.1824160204269, -97.15699099889025, 177.98370884126052, -31.94809537148103, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7622074565859776E9, 0.0, 2025-11-03 17:04:16.585
1.0, 214.8217234048061, -76.4267255445011, 201.56751796184108, -8.356806450989097, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7622074565994453E9, 0.0, 2025-11-03 17:04:16.599
1.0, 197.72664070734754, -87.48186981352046, 187.50549412844703, -14.931550573091954, 0.0, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7622074565994453E9, 0.0, 2025-11-03 17:04:16.599
2.0, 197.39752951124683, -96.32673320872709, 179.62926482176408, -26.902970331255347, -0.03200000151991844, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7622074566161177E9, 0.0, 2025-11-03 17:04:16.616
2.0, 216.18304698867723, -79.43360510887578, 190.44879539357498, -22.972335477825254, -0.03200000151991844, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7622074566161177E9, 0.0, 2025-11-03 17:04:16.616
3.0, 235.11816046433523, -62.31234311172739, 212.68250063015148, 3.708110806066543, -0.03200000151991844, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7622074566168756E9, 0.0, 2025-11-03 17:04:16.616
3.0, 192.53191966889426, -91.42372436681762, 180.52310091117397, -20.874251602683216, -0.03200000151991844, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7622074566168756E9, 0.0, 2025-11-03 17:04:16.616
4.0, 212.27485153498128, -78.4612311203964, 192.49826056929305, -20.859292002860457, -0.03200000151991844, 0.03200000151991844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7622074566456208E9, 0.0, 2025-11-03 17:04:16.645
